Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-09-13T18:43:00.748Z","Included","auto","No","11430","0","662883","2726","677039","0.19"
"2025-09-13T18:36:24.956Z","Included","auto","No","16815","0","2278458","5269","2300542","0.61"
"2025-09-13T18:28:05.788Z","Included","auto","No","20832","79704","382396","8547","491479","0.16"
"2025-09-13T18:24:08.635Z","Included","auto","No","9586","0","2234390","2415","2246391","0.58"
"2025-09-13T18:20:17.298Z","Included","auto","No","8949","0","1343889","5008","1357846","0.36"
"2025-09-13T18:18:58.809Z","Included","auto","No","3726","0","719691","1606","725023","0.19"
"2025-09-13T18:16:47.345Z","Included","auto","No","3750","0","1097203","1485","1102438","0.28"
"2025-09-13T18:15:43.218Z","Included","auto","No","2553","0","774247","788","777588","0.20"
"2025-09-13T18:14:27.118Z","Included","auto","No","3869","0","749073","1498","754440","0.20"
"2025-09-13T18:13:11.107Z","Included","auto","No","4259","0","359849","1012","365120","0.10"
"2025-09-13T18:12:22.243Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-13T18:10:32.400Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-13T18:06:29.508Z","Included","auto","No","15990","0","2138193","4151","2158334","0.57"
"2025-09-13T18:04:03.936Z","Included","auto","No","93949","0","1936180","4388","2034517","0.60"
"2025-09-13T17:57:27.876Z","Included","auto","No","16650","0","596324","1780","614754","0.17"
"2025-09-13T17:55:24.360Z","Included","auto","No","12999","0","734073","2302","749374","0.21"
"2025-09-13T17:50:44.373Z","Included","auto","No","9419","0","713027","2361","724807","0.20"
"2025-09-13T17:48:21.117Z","Included","auto","No","11472","21754","923956","5099","962281","0.27"
"2025-09-13T17:43:47.631Z","Included","auto","No","14268","0","1407565","6623","1428456","0.39"
"2025-09-13T17:41:30.373Z","Included","auto","No","34622","0","7129","1227","42978","0.04"
"2025-09-13T17:02:02.416Z","Included","auto","No","45893","229657","2024807","13476","2313833","0.64"
"2025-09-13T16:58:31.639Z","Included","auto","No","91224","0","7129","800","99153","0.10"
"2025-09-13T16:57:24.391Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-13T16:49:23.076Z","Included","auto","No","13061","0","84362","585","98008","0.04"
"2025-09-13T16:44:36.239Z","Included","auto","No","11395","2010","1189402","2669","1205476","0.32"
"2025-09-13T16:28:59.244Z","Included","auto","No","11128","0","2531646","3269","2546043","0.66"
"2025-09-13T16:22:50.178Z","Included","auto","No","19494","0","3556199","6046","3581739","0.93"
"2025-09-13T16:22:27.138Z","Errored, Not Charged","auto","No","2637","0","162680","356","165673","0.04"
"2025-09-13T16:18:07.741Z","Included","auto","No","26854","0","2123694","5339","2155887","0.58"
"2025-09-13T16:13:07.323Z","Included","auto","No","1345","0","160606","489","162440","0.04"
"2025-09-13T16:12:26.667Z","Errored, Not Charged","auto","No","14177","94198","11817","4379","124571","0.05"
"2025-09-13T16:10:51.203Z","Errored, Not Charged","auto","No","9178","0","1766654","1761","1777593","0.46"
"2025-09-13T16:08:58.925Z","Included","auto","No","5957","0","1891231","1744","1898932","0.49"
"2025-09-13T16:02:22.494Z","Included","auto","No","11320","0","661404","5249","677973","0.20"
"2025-09-13T16:02:06.473Z","Errored, Not Charged","auto","No","5758","0","84919","334","91011","0.03"
"2025-09-13T15:58:18.453Z","Included","auto","No","5119","16197","874714","2670","898700","0.24"
"2025-09-13T15:56:53.589Z","Included","auto","No","3460","0","994194","1525","999179","0.26"
"2025-09-13T15:55:40.373Z","Errored, Not Charged","auto","No","5997","0","945694","1393","953084","0.25"
"2025-09-13T15:54:15.897Z","Errored, Not Charged","auto","No","10756","0","1018669","1578","1031003","0.27"
"2025-09-13T15:49:52.134Z","Included","auto","No","59022","0","1342716","3581","1405319","0.41"
"2025-09-13T15:45:06.750Z","Included","claude-4-sonnet","No","88018","172","3109458","17443","3215091","1.53"
"2025-09-13T15:37:25.268Z","Included","claude-4-sonnet","No","45031","185","680519","3225","728960","0.42"
"2025-09-13T15:27:58.093Z","Included","claude-4-sonnet","No","36130","91198","186467","8490","322285","0.27"
"2025-09-13T15:24:19.284Z","Included","claude-4-sonnet","No","24685","285","1098209","9189","1132368","0.56"
"2025-09-13T15:22:13.602Z","Included","claude-4-sonnet","No","136358","287","719627","5745","862017","0.81"
"2025-09-13T15:13:50.486Z","Included","claude-4-sonnet","No","124536","1392","1193466","3697","1323091","0.88"
"2025-09-13T14:56:58.839Z","Included","claude-4-sonnet","No","13813","1445","1665544","6142","1686944","0.65"
"2025-09-13T14:52:21.600Z","Included","claude-4-sonnet","No","101613","197","1196204","4439","1302453","0.81"
"2025-09-13T14:45:25.673Z","Included","claude-4-sonnet","No","91658","313","606643","5735","704349","0.61"
"2025-09-13T13:50:43.318Z","Included","claude-4-sonnet","No","83507","145","2502703","26867","2613222","1.47"
"2025-09-13T11:50:49.695Z","Included","auto","No","28435","0","605129","3555","637119","0.19"
"2025-09-12T11:23:30.834Z","Included","auto","No","84388","0","190528","4009","278925","0.15"
"2025-09-12T11:16:35.534Z","Included","auto","No","79483","0","92608","3503","175594","0.12"
"2025-09-12T08:15:44.146Z","Included","auto","No","76319","0","322016","2630","400965","0.17"
"2025-09-12T08:11:16.635Z","Included","auto","No","0","28757","355968","2700","387425","0.11"
"2025-09-12T08:07:33.344Z","Included","auto","No","7243","0","92","76","7411","0.01"
"2025-09-12T08:04:09.401Z","Included","auto","No","0","7394","225024","7745","240163","0.11"
"2025-09-12T07:57:03.448Z","Included","auto","No","0","31839","128256","7058","167153","0.13"
"2025-09-11T20:36:59.964Z","On-Demand","claude-4-sonnet","No","8127","3538","438288","1269","451222","0.19"
"2025-09-11T20:35:28.630Z","On-Demand","claude-4-sonnet","No","5975","3152","283040","1498","293665","0.14"
"2025-09-11T20:33:04.955Z","On-Demand","claude-4-sonnet","No","33471","96028","213340","6108","348947","0.26"
"2025-09-11T20:29:40.434Z","On-Demand","claude-4-sonnet","No","13258","2713","1778044","5120","1799135","0.67"
"2025-09-11T20:26:34.174Z","On-Demand","claude-4-sonnet","No","11709","5951","819382","3980","841022","0.37"
"2025-09-11T20:26:02.835Z","Errored, Not Charged","claude-4-sonnet","No","0","0","0","0","0","0.00"
"2025-09-11T17:39:25.258Z","On-Demand","claude-4-sonnet","No","7134","2237","372697","2978","385046","0.19"
"2025-09-11T17:35:54.749Z","On-Demand","claude-4-sonnet","No","9891","5018","824211","4715","843835","0.37"
"2025-09-11T17:35:19.215Z","Errored, Not Charged","claude-4-sonnet","No","107832","2099","122885","214","233030","0.45"
"2025-09-11T17:27:23.254Z","Included","auto","No","0","14173","453120","2227","469520","0.10"
"2025-09-11T17:24:59.669Z","Included","auto","No","0","6167","263552","1107","270826","0.05"
"2025-09-11T17:22:16.221Z","Included","auto","No","0","53392","368640","1357","423389","0.13"
"2025-09-11T17:16:19.177Z","Included","auto","No","0","68595","413312","3106","485013","0.17"
"2025-09-11T17:11:35.170Z","Included","auto","No","0","108994","275584","2504","387082","0.20"
"2025-09-11T16:54:15.853Z","Included","auto","No","7635","597","622475","3717","634424","0.17"
"2025-09-11T16:47:49.382Z","Included","auto","No","6878","11689","235981","5052","259600","0.09"
"2025-09-11T16:45:55.625Z","Included","auto","No","10283","0","658312","3821","672416","0.19"
"2025-09-11T16:44:44.269Z","Included","auto","No","17930","0","345219","2265","365414","0.11"
"2025-09-11T16:41:29.472Z","Included","auto","No","17534","0","208392","1785","227711","0.08"
"2025-09-11T16:39:04.862Z","Included","grok-code-fast-1","No","0","3213","24064","121","27398","0.001"
"2025-09-11T16:38:19.175Z","Included","grok-code-fast-1","No","0","4325","17088","113","21526","0.001"
"2025-09-11T10:35:28.563Z","Included","auto","No","0","29799","50560","972","81331","0.05"
"2025-09-11T10:07:43.087Z","Included","auto","No","0","28344","49408","1276","79028","0.05"
"2025-09-11T10:05:58.712Z","Included","auto","No","0","1516","105344","1327","108187","0.03"
"2025-09-11T10:05:09.053Z","Included","auto","No","0","24779","76928","2098","103805","0.06"
"2025-09-11T10:03:45.076Z","Included","auto","No","0","21542","104320","2818","128680","0.07"
"2025-09-10T22:10:01.049Z","Included","grok-code-fast-1","No","0","305164","3080384","3743","3389291","0.13"
"2025-09-10T22:08:40.696Z","Included","grok-code-fast-1","No","0","4820","2126976","2005","2133801","0.05"
"2025-09-10T21:52:22.567Z","Included","auto","No","0","5978","0","207","6185","0.01"
"2025-09-10T21:48:43.220Z","Included","auto","No","3596","0","513297","951","517844","0.14"
"2025-09-10T21:42:28.495Z","Included","grok-code-fast-1","No","0","140621","2932736","9198","3082555","0.10"
"2025-09-10T21:36:00.129Z","Included","auto","No","0","5895","0","197","6092","0.01"
"2025-09-10T21:25:47.071Z","Included","grok-code-fast-1","No","0","11844","3421760","4336","3437940","0.08"
"2025-09-10T21:22:28.427Z","Included","auto","No","55468","0","157146","762","213376","0.10"
"2025-09-10T21:20:28.863Z","Included","grok-code-fast-1","No","0","11450","1797120","7643","1816213","0.05"
"2025-09-10T21:14:41.835Z","Included","auto","No","61985","90920","1234312","8945","1396162","0.42"
"2025-09-10T21:12:21.343Z","Included","grok-code-fast-1","No","0","56036","4620864","27662","4704562","0.15"
"2025-09-10T21:12:02.425Z","Included","grok-code-fast-1","No","0","0","0","0","0","0.00"
"2025-09-10T21:07:58.862Z","Included","auto","No","39231","103866","357562","6009","506668","0.17"
"2025-09-10T21:03:16.391Z","Included","grok-code-fast-1","No","0","15572","1913088","11281","1939941","0.06"
"2025-09-10T21:02:31.583Z","Errored, Not Charged","grok-code-fast-1","No","0","0","0","0","0","0.00"
"2025-09-10T21:00:10.550Z","Included","grok-code-fast-1","No","0","11667","1636608","7711","1655986","0.05"
"2025-09-10T20:59:10.351Z","Included","auto","No","6170","0","992732","1998","1000900","0.26"
"2025-09-10T20:55:22.458Z","Included","grok-code-fast-1","No","0","8843","1199936","5689","1214468","0.03"
"2025-09-10T20:54:25.890Z","Included","grok-code-fast-1","No","0","1120","438208","1357","440685","0.01"
"2025-09-10T20:52:20.038Z","Included","grok-code-fast-1","No","0","1248","533120","961","535329","0.01"
"2025-09-10T20:50:12.875Z","Included","grok-code-fast-1","No","0","6128","1086720","5690","1098538","0.03"
"2025-09-10T20:48:56.384Z","Included","grok-code-fast-1","No","0","8354","881472","5016","894842","0.03"
"2025-09-10T20:48:02.327Z","Included","grok-code-fast-1","No","0","3870","689088","2208","695166","0.02"
"2025-09-10T20:47:56.599Z","Included","grok-code-fast-1","No","0","0","0","0","0","0.00"
"2025-09-10T20:47:23.159Z","Included","auto","No","99839","0","740923","1838","842600","0.29"
"2025-09-10T20:47:03.841Z","Aborted, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-10T20:39:13.629Z","Included","grok-code-fast-1","No","0","3018","566976","1890","571884","0.01"
"2025-09-10T20:33:40.617Z","Included","grok-code-fast-1","No","0","16259","1596864","6022","1619145","0.04"
"2025-09-10T20:31:38.750Z","Included","grok-code-fast-1","No","0","26736","766720","11784","805240","0.04"
"2025-09-10T20:31:27.383Z","Included","grok-code-fast-1","No","0","0","0","0","0","0.00"
"2025-09-10T20:31:08.854Z","Included","grok-code-fast-1","No","0","0","0","0","0","0.00"
"2025-09-10T20:19:24.844Z","Included","auto","No","34349","3002","328957","18162","384470","0.15"
"2025-09-10T20:17:55.038Z","Errored, Not Charged","claude-4-sonnet","No","0","0","0","0","0","0.00"
"2025-09-10T20:15:01.338Z","Included","auto","No","93966","0","107770","512","202248","0.12"
"2025-09-10T20:12:52.303Z","Included","auto","No","0","5917","0","54","5971","0.01"
"2025-09-10T20:03:07.335Z","On-Demand","claude-4-sonnet","No","164288","520","3646279","9328","3820415","1.85"
"2025-09-10T18:46:18.736Z","On-Demand","claude-4-sonnet","No","285960","158","478352","1205","765675","1.23"
"2025-09-10T18:39:58.000Z","Included","auto","No","3345","22533","387742","1583","415203","0.11"
"2025-09-10T18:30:59.580Z","On-Demand","claude-4-sonnet","No","144447","172","749730","2075","896424","0.80"
"2025-09-10T18:30:05.682Z","Included","auto","No","88309","0","382105","1059","471473","0.19"
"2025-09-10T18:29:48.391Z","Aborted, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-10T18:27:36.023Z","Errored, Not Charged","claude-4-sonnet","No","6998","186","424323","379","431886","0.16"
"2025-09-10T18:26:22.846Z","On-Demand","claude-4-sonnet","No","4723","3589","268856","910","278078","0.12"
"2025-09-10T18:23:46.497Z","On-Demand","claude-4-sonnet","No","12680","1723","640524","1966","656893","0.27"
"2025-09-10T18:22:11.859Z","On-Demand","claude-4-sonnet","No","111060","1702","486310","1472","600544","0.59"
"2025-09-10T17:49:45.209Z","On-Demand","claude-4-sonnet","No","103858","1701","907809","1751","1015119","0.69"
"2025-09-10T17:35:11.332Z","On-Demand","claude-4-sonnet","No","16456","2062","602894","1217","622629","0.27"
"2025-09-10T17:29:02.966Z","On-Demand","claude-4-sonnet","No","21233","2063","764992","2968","791256","0.36"
"2025-09-10T17:28:49.711Z","Errored, Not Charged","claude-4-sonnet","No","0","0","0","0","0","0.00"
"2025-09-10T17:21:42.956Z","On-Demand","claude-4-sonnet","No","60444","105071","846962","28168","1040645","0.65"
"2025-09-10T17:18:23.544Z","Included","auto","No","84764","0","188309","911","273984","0.14"
"2025-09-10T17:00:23.648Z","On-Demand","claude-4-sonnet","No","159852","2077","998141","3465","1163535","0.96"
"2025-09-10T16:58:54.555Z","Included","auto","No","26238","0","237411","941","264590","0.09"
"2025-09-10T16:45:59.155Z","Included","auto","No","4246","0","584527","1512","590285","0.16"
"2025-09-10T16:43:57.705Z","Included","auto","No","74447","0","7129","249","81825","0.08"
"2025-09-10T16:32:45.138Z","On-Demand","claude-4-sonnet","No","144263","8101","753852","3991","910207","0.85"
"2025-09-10T15:58:14.032Z","On-Demand","claude-4-sonnet","No","252414","7981","1746392","3158","2009945","1.54"
"2025-09-10T15:55:09.833Z","Included","auto","No","89244","0","758625","3286","851155","0.29"
"2025-09-10T15:51:06.643Z","On-Demand","claude-4-sonnet","No","17292","7433","1327911","7311","1359947","0.60"
"2025-09-10T15:49:07.580Z","On-Demand","claude-4-sonnet","No","18236","6226","1125540","2984","1152986","0.47"
"2025-09-10T15:45:21.811Z","Included","auto","No","4650","0","679500","2095","686245","0.18"
"2025-09-10T15:43:49.956Z","On-Demand","claude-4-sonnet","No","70812","5726","246420","658","323616","0.37"
"2025-09-10T15:42:09.243Z","Included","auto","No","59068","843","144892","1918","206721","0.10"
"2025-09-10T15:31:12.107Z","Errored, Not Charged","auto","No","8214","282","65919","1903","76318","0.03"
"2025-09-10T15:24:06.566Z","Included","auto","No","37149","0","25166","194","62509","0.04"
"2025-09-10T15:19:48.186Z","Included","auto","No","10553","0","242486","6748","259787","0.10"
"2025-09-10T15:17:28.743Z","Included","auto","No","52300","559003","1622694","23710","2257707","0.63"
"2025-09-10T15:16:08.686Z","Included","auto","No","3813","0","10814","818","15445","0.01"
"2025-09-10T15:13:17.013Z","Included","auto","No","19269","0","827109","740","847118","0.23"
"2025-09-10T15:09:49.242Z","Included","auto","No","63454","0","190111","6677","260242","0.14"
"2025-09-10T15:04:24.140Z","Included","auto","No","22438","0","144222","940","167600","0.06"
"2025-09-10T14:48:59.443Z","Included","auto","No","0","16723","492928","4194","513845","0.12"
"2025-09-10T14:48:48.287Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-10T14:46:50.199Z","Errored, Not Charged","auto","No","0","341596","37760","6441","385797","0.10"
"2025-09-10T14:46:34.878Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-10T09:05:56.165Z","Included","auto","No","0","214553","138880","1910","355343","0.30"
"2025-09-09T23:55:07.301Z","Included","auto","No","22180","0","2248871","5874","2276925","0.61"
"2025-09-09T23:48:21.757Z","Included","auto","No","3207","0","80644","609","84460","0.03"
"2025-09-09T23:47:42.739Z","Included","auto","No","1979","0","79281","603","81863","0.02"
"2025-09-09T23:47:07.102Z","Included","auto","No","3391","0","31803","335","35529","0.01"
"2025-09-09T23:38:21.871Z","Included","auto","No","110747","0","2316777","7112","2434636","0.72"
"2025-09-09T23:29:40.012Z","Included","auto","No","7955","0","608255","1953","618163","0.17"
"2025-09-09T23:05:25.258Z","Included","auto","No","15195","0","886955","3211","905361","0.25"
